rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_oh_value
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.4403669724770642,0.7619047619047619,0.3355176933158584,0.5714285714285714,0.016786063647118286
sexcp >= 0.5 & agecp >= 37.5,1.0,0.7981651376146789,0.5686274509803921,0.4538586076632487,0.5686274509803921,0.01670377902139712
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,0.75,0.4311926605504587,0.7580645161290323,0.3268718555785735,0.5685483870967742,0.016701456471477572
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3119266055045872,0.7555555555555555,0.2356778797145769,0.5666666666666667,0.0166461797833923
thalachcp < 160.5,1.0,0.7889908256880734,0.5657894736842105,0.4464027040077257,0.5657894736842105,0.016620411703232252
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5,0.75,0.4220183486238532,0.7540983606557377,0.3182433448638893,0.5655737704918032,0.01661407529007814
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3027522935779816,0.75,0.2270642201834862,0.5625,0.016523781402632064
agecp >= 56.5 & sexcp >= 0.5 & thalachcp < 160.5,0.75,0.3853211009174312,0.75,0.2889908256880734,0.5625,0.016523781402632064
agecp >= 37.5 & thalachcp < 160.5,1.0,0.7706422018348624,0.56,0.431559633027523,0.56,0.016450342374175923
sexcp >= 0.5,1.0,0.8165137614678899,0.559748427672956,0.4570422941549824,0.559748427672956,0.016442952283262095
oldpeakcp >= 0.55 & sexcp >= 0.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3761467889908257,0.7454545454545455,0.2804003336113428,0.5590909090909091,0.016423637272919143
agecp >= 56.5 & sexcp >= 0.5,0.75,0.4770642201834862,0.7428571428571429,0.3543905635648755,0.5571428571428572,0.01636641205594033
trestbpscp >= 129.0 & sexcp >= 0.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2385321100917431,0.7428571428571429,0.1771952817824377,0.5571428571428572,0.01636641205594033
trestbpscp >= 129.0 & sexcp >= 0.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2385321100917431,0.7428571428571429,0.1771952817824377,0.5571428571428572,0.01636641205594033
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3669724770642202,0.7407407407407407,0.2718314644920149,0.5555555555555556,0.016319784101365004
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,1.0,0.7064220183486238,0.5539568345323741,0.3913273051283744,0.5539568345323741,0.01627282069387906
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.2844036697247706,0.7380952380952381,0.209916994320664,0.5535714285714286,0.016261499158145842
thalcp >= 1.5 & thalachcp < 160.5,1.0,0.6972477064220184,0.5507246376811594,0.3839914904932855,0.5507246376811594,0.016177872935266176
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2018348623853211,0.7333333333333333,0.1480122324159021,0.5499999999999999,0.01615658626035135
trestbpscp >= 129.0 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.2018348623853211,0.7333333333333333,0.1480122324159021,0.5499999999999999,0.01615658626035135
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.2752293577981651,0.7317073170731707,0.2013873349742671,0.5487804878048781,0.016120762344031283
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.2752293577981651,0.7317073170731707,0.2013873349742671,0.5487804878048781,0.016120762344031283
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.75,0.6146788990825688,0.7282608695652174,0.447646589549262,0.5461956521739131,0.016044831217048527
agecp >= 56.5 & sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.75,0.3669724770642202,0.7272727272727273,0.2668890742285238,0.5454545454545454,0.016023060754067453
sexcp >= 0.5 & thalcp >= 1.5,1.0,0.7247706422018348,0.5448275862068965,0.3948750395444479,0.5448275862068965,0.016004643442855883
thalcp >= 1.5 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.6788990825688074,0.5441176470588235,0.3694009713977333,0.5441176470588235,0.015983788546336898
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.75,0.5321100917431193,0.725,0.3857798165137615,0.54375,0.015972988689210994
oldpeakcp >= 0.55 & sexcp >= 0.5,0.75,0.6238532110091743,0.723404255319149,0.4512980675385517,0.5425531914893618,0.015937831707503267
sexcp >= 0.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5688073394495413,0.7209302325581395,0.4100704075101344,0.5406976744186046,0.015883324759119192
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3302752293577982,0.72,0.2377981651376146,0.54,0.01586283014652678
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5,0.75,0.5412844036697247,0.7195121951219512,0.3894607294696799,0.5396341463414633,0.01585208297163076
agecp >= 56.5 & sexcp >= 0.5 & thalachcp >= 110.0,0.75,0.4128440366972477,0.7142857142857143,0.2948885976408912,0.5357142857142857,0.015736934669173395
sexcp >= 0.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5504587155963303,0.7142857142857143,0.3931847968545217,0.5357142857142857,0.015736934669173395
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & cholcp < 272.5 & thalachcp < 160.5,0.75,0.3211009174311927,0.7142857142857143,0.2293577981651376,0.5357142857142857,0.015736934669173395
agecp >= 56.5 & sexcp >= 0.5 & thalachcp >= 110.0 & thalachcp < 160.5,0.75,0.3211009174311927,0.7142857142857143,0.2293577981651376,0.5357142857142857,0.015736934669173395
sexcp >= 0.5 & thalcp >= 1.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.5045871559633027,0.7142857142857143,0.3604193971166448,0.5357142857142857,0.015736934669173395
sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,1.0,0.6972477064220184,0.5352112676056338,0.3731748287892492,0.5352112676056338,0.015722158204695295
sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.4862385321100917,0.7066666666666667,0.3436085626911315,0.53,0.015569074032702211
thalachcp >= 110.0 & thalachcp < 160.5,1.0,0.6697247706422018,0.5289855072463768,0.3542746975136285,0.5289855072463768,0.015539272687821458
sexcp >= 0.5 & thalachcp >= 110.0,1.0,0.7155963302752294,0.527027027027027,0.3771386064964046,0.527027027027027,0.015481741133997608
trestbpscp >= 129.0 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1926605504587156,0.7,0.1348623853211009,0.5249999999999999,0.015422195975789924
trestbpscp >= 129.0 & sexcp >= 0.5 & thalachcp >= 110.0 & fbscp < 0.5 & thalachcp < 160.5,0.75,0.1926605504587156,0.7,0.1348623853211009,0.5249999999999999,0.015422195975789924
sexcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,1.0,0.6238532110091743,0.5230769230769231,0.3263232180663373,0.5230769230769231,0.015365704415439049
thalachcp >= 110.0 & agecp >= 37.5 & thalachcp < 160.5,1.0,0.6513761467889908,0.5220588235294118,0.3400566648677819,0.5220588235294118,0.0153357971187827
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.75,0.5229357798165137,0.6951219512195121,0.3635041396285522,0.521341463414634,0.015314724226829715
